Problem File,Number of Steps,States Visited,
logistics_graphplan/p3-2-2-1-3-1.pl,13,116,1.64979642
logistics_graphplan/p3-2-2-1-6-1.pl,14,170,6.569188934
logistics_graphplan/p3-2-2-2-3-1.pl,12,130,2.834134655
logistics_graphplan/p3-2-2-2-6-1.pl,13,47,4.427319895
logistics_graphplan/p3-2-3-1-3-1.pl,8,9,0.209971909
logistics_graphplan/p3-2-3-1-6-1.pl,13,361,12.26229232
logistics_graphplan/p3-2-3-2-3-1.pl,8,9,0.30060435
logistics_graphplan/p3-2-3-2-6-1.pl,13,460,20.704096465
logistics_graphplan/p3-2-4-1-3-1.pl,17,28,1.023343239
logistics_graphplan/p3-2-4-1-6-1.pl,12,36,2.504848184
logistics_graphplan/p3-2-4-2-3-1.pl,16,51,2.909345354
logistics_graphplan/p3-2-4-2-6-1.pl,12,18,1.845412427
logistics_graphplan/p3-3-1-1-3-1.pl,12,100,4.346143862
logistics_graphplan/p3-3-1-1-6-1.pl,12,99,19.259204528
logistics_graphplan/p3-3-1-1-9-1.pl,7,8,2.503711833
logistics_graphplan/p3-3-1-2-3-1.pl,12,150,8.168625976
logistics_graphplan/p3-3-1-2-6-1.pl,12,131,33.444886948
logistics_graphplan/p3-3-1-2-9-1.pl,6,7,2.210885533
logistics_graphplan/p3-3-2-1-3-1.pl,17,344,15.473740266
logistics_graphplan/p3-3-2-1-6-1.pl,15,321,52.196003562
logistics_graphplan/p3-3-2-1-9-1.pl,13,376,156.378151718
logistics_graphplan/p3-3-2-2-3-1.pl,16,398,31.227054381
logistics_graphplan/p3-3-2-2-6-1.pl,14,64,19.726980652
logistics_graphplan/p3-3-2-2-9-1.pl,12,131,67.261344912
logistics_graphplan/p3-3-3-1-3-1.pl,16,171,10.158582964
logistics_graphplan/p3-3-3-1-6-1.pl,12,497,67.037830727
logistics_graphplan/p3-3-3-1-9-1.pl,16,17,11.292204961
logistics_graphplan/p3-3-3-2-3-1.pl,16,76,6.525921001
logistics_graphplan/p3-3-3-2-6-1.pl,12,595,107.339061511
logistics_graphplan/p3-3-3-2-9-1.pl,16,17,13.499680738
logistics_graphplan/p3-3-4-1-6-1.pl,23,1402,446.934558196
logistics_graphplan/p3-3-4-1-9-1.pl,20,21,19.461849781
logistics_graphplan/p3-3-4-2-3-1.pl,24,136,30.238569098
logistics_graphplan/p3-3-4-2-9-1.pl,20,33,36.489634017
logistics_graphplan/p4-1-1-1-4-1.pl,4,5,0.047784786
logistics_graphplan/p4-1-1-2-4-1.pl,4,6,0.077007218
logistics_graphplan/p4-1-1-3-4-1.pl,3,4,0.067901609
logistics_graphplan/p4-1-2-1-4-1.pl,7,10,0.10700129
logistics_graphplan/p4-1-2-2-4-1.pl,7,14,0.24057512
logistics_graphplan/p4-1-2-3-4-1.pl,6,7,0.164746827
logistics_graphplan/p4-1-3-1-4-1.pl,4,6,0.079999467
logistics_graphplan/p4-1-3-2-4-1.pl,4,6,0.119900606
logistics_graphplan/p4-1-3-3-4-1.pl,4,7,0.195610913
logistics_graphplan/p4-1-4-1-4-1.pl,10,11,0.184723805
logistics_graphplan/p4-1-4-2-4-1.pl,9,15,0.354532163
logistics_graphplan/p4-1-4-3-4-1.pl,9,13,0.538412791
logistics_graphplan/p4-2-1-1-4-1.pl,10,11,0.577531577
logistics_graphplan/p4-2-1-1-8-1.pl,7,12,1.628833109
logistics_graphplan/p4-2-1-2-4-1.pl,10,14,1.251941784
logistics_graphplan/p4-2-1-2-8-1.pl,7,12,2.196784581
logistics_graphplan/p4-2-1-3-4-1.pl,9,10,1.138622468
logistics_graphplan/p4-2-1-3-8-1.pl,7,8,1.710018936
logistics_graphplan/p4-2-2-1-4-1.pl,14,639,21.476200934
logistics_graphplan/p4-2-2-1-8-1.pl,13,100,18.03176387
logistics_graphplan/p4-2-2-2-4-1.pl,14,731,46.374605179
logistics_graphplan/p4-2-2-2-8-1.pl,13,135,36.944871108
logistics_graphplan/p4-2-2-3-4-1.pl,13,206,23.754127072
logistics_graphplan/p4-2-2-3-8-1.pl,13,137,49.158749535
logistics_graphplan/p4-2-3-1-4-1.pl,15,255,16.376340943
logistics_graphplan/p4-2-3-1-8-1.pl,15,215,36.142725146
logistics_graphplan/p4-2-3-2-8-1.pl,15,118,30.854742838
logistics_graphplan/p4-2-3-3-8-1.pl,15,76,22.871064341
logistics_graphplan/p4-2-4-1-8-1.pl,17,18,5.866112562
logistics_graphplan/p4-2-4-2-8-1.pl,17,18,7.772251865
logistics_graphplan/p4-2-4-3-8-1.pl,17,65,40.731546476
logistics_graphplan/p4-3-1-1-4-1.pl,12,163,32.157561317
logistics_graphplan/p4-3-1-1-8-1.pl,8,45,32.083856513
logistics_graphplan/p4-3-1-2-12-1.pl,11,160,538.685231983
logistics_graphplan/p4-3-1-2-4-1.pl,12,178,47.459881481
logistics_graphplan/p4-3-1-2-8-1.pl,8,36,28.731000596
logistics_graphplan/p4-3-1-3-12-1.pl,11,76,321.098183905
logistics_graphplan/p4-3-1-3-4-1.pl,11,37,16.115289096
logistics_graphplan/p4-3-1-3-8-1.pl,8,24,24.842736456
logistics_graphplan/p4-3-2-1-8-1.pl,9,29,16.04867967
logistics_graphplan/p4-3-2-2-8-1.pl,9,10,7.298916646
logistics_graphplan/p4-3-2-3-4-1.pl,16,401,188.368274996
logistics_graphplan/p4-3-2-3-8-1.pl,9,10,10.342242085
logistics_graphplan/p4-3-3-1-4-1.pl,15,306,47.401242503
logistics_graphplan/p4-3-3-1-8-1.pl,19,341,403.661657599
logistics_graphplan/p4-3-3-2-4-1.pl,15,252,57.611931974
logistics_graphplan/p4-3-3-2-8-1.pl,19,250,327.024374779
logistics_graphplan/p4-3-3-3-4-1.pl,15,277,76.123385642
logistics_graphplan/p4-3-4-1-4-1.pl,18,365,80.341560636
logistics_graphplan/p4-3-4-1-8-1.pl,16,180,132.473433221
logistics_graphplan/p4-3-4-2-4-1.pl,17,83,22.956469862
logistics_graphplan/p4-3-4-2-8-1.pl,16,54,50.410499483
logistics_graphplan/p4-3-4-3-4-1.pl,17,46,16.759884343
logistics_graphplan/p4-3-4-3-8-1.pl,16,282,433.101544799
