Problem File,Number of Steps,States Visited,
childsnack_graphplan/p2-3-06.pl,13,27,0.103553804
childsnack_graphplan/p2-3-07.pl,12,25,0.091476748
childsnack_graphplan/p2-3-08.pl,10,22,0.092262273
childsnack_graphplan/p2-3-09.pl,12,25,0.091730456
childsnack_graphplan/p2-3-10.pl,10,23,0.091030577
childsnack_graphplan/p2-4-01.pl,12,25,0.147393332
childsnack_graphplan/p2-4-02.pl,12,25,0.146474526
childsnack_graphplan/p2-4-03.pl,11,38,0.173249894
childsnack_graphplan/p2-4-04.pl,11,38,0.171572075
childsnack_graphplan/p2-4-05.pl,11,38,0.173127668
childsnack_graphplan/p2-4-06.pl,12,39,0.207894414
childsnack_graphplan/p2-4-07.pl,12,25,0.147012169
childsnack_graphplan/p2-4-08.pl,12,25,0.146745595
childsnack_graphplan/p2-4-09.pl,12,25,0.146923434
childsnack_graphplan/p2-4-10.pl,12,39,0.209884236
childsnack_graphplan/p2-5-01.pl,16,71,0.540499007
childsnack_graphplan/p2-5-02.pl,12,24,0.180584498
childsnack_graphplan/p2-5-03.pl,12,24,0.181555252
childsnack_graphplan/p2-5-04.pl,16,71,0.53512607
childsnack_graphplan/p2-5-05.pl,13,31,0.167750741
childsnack_graphplan/p2-5-06.pl,16,71,0.531729167
childsnack_graphplan/p2-5-07.pl,16,71,0.535258936
childsnack_graphplan/p2-5-08.pl,13,31,0.169244293
childsnack_graphplan/p2-5-09.pl,16,71,0.523136688
childsnack_graphplan/p2-5-10.pl,12,24,0.180211963
