Problem File,Number of Steps,States Visited,
logistics_graphplan/p4-3-1-2-4-1.pl,20,46,7.155031227
logistics_graphplan/p4-3-1-2-8-1.pl,9,45,18.632390114
logistics_graphplan/p4-3-1-3-12-1.pl,15,51,79.78053357
logistics_graphplan/p4-3-1-3-4-1.pl,17,39,7.61304264
logistics_graphplan/p4-3-1-3-8-1.pl,10,59,36.085202184
logistics_graphplan/p4-3-2-1-8-1.pl,10,11,7.151173008
logistics_graphplan/p4-3-2-2-8-1.pl,9,10,7.308475199
logistics_graphplan/p4-3-2-3-4-1.pl,21,109,29.83221758
logistics_graphplan/p4-3-2-3-8-1.pl,9,10,10.283112165
logistics_graphplan/p4-3-3-1-4-1.pl,23,43,6.750956117
logistics_graphplan/p4-3-3-1-8-1.pl,42,214,129.276356381
logistics_graphplan/p4-3-3-2-4-1.pl,20,60,13.380734797
logistics_graphplan/p4-3-3-2-8-1.pl,87,697,442.439407293
logistics_graphplan/p4-3-3-3-4-1.pl,26,44,13.446589322
logistics_graphplan/p4-3-4-1-4-1.pl,20,21,4.685411087
logistics_graphplan/p4-3-4-1-8-1.pl,44,201,95.743836255
logistics_graphplan/p4-3-4-2-4-1.pl,18,19,7.379188742
logistics_graphplan/p4-3-4-2-8-1.pl,26,101,64.423311894
logistics_graphplan/p4-3-4-3-4-1.pl,21,24,9.003292612
logistics_graphplan/p4-3-4-3-8-1.pl,30,166,114.982414782
