Problem File,Number of Steps,States Visited,
grippers_graphplan/p4-5-5-1.pl,12,13,0.885814296
grippers_graphplan/p4-5-5-2.pl,15,16,0.687057931
grippers_graphplan/p4-5-6-1.pl,19,20,1.989001631
grippers_graphplan/p4-5-6-2.pl,12,13,0.612715607
grippers_graphplan/p4-5-7-2.pl,20,21,1.422688481
grippers_graphplan/p5-5-5-1.pl,14,15,1.198849414
grippers_graphplan/p5-5-5-2.pl,15,16,0.983900764
grippers_graphplan/p5-5-6-1.pl,33,61,6.826067226
grippers_graphplan/p5-5-6-2.pl,12,13,0.858283407
grippers_graphplan/p5-5-7-1.pl,20,26,4.616565447
grippers_graphplan/p5-5-7-2.pl,20,21,1.955326766
