Problem File,Number of Steps,States Visited,
freecell_graphplan/p2-04-7-1.pl,10,11,118.244973758
freecell_graphplan/p2-04-7-2.pl,11,12,570.208617385
freecell_graphplan/p2-04-8-1.pl,12,13,45.267488525
freecell_graphplan/p2-04-8-2.pl,8,9,55.7709247
freecell_graphplan/p2-05-4-1.pl,11,12,21.441640816
freecell_graphplan/p2-05-4-2.pl,12,13,42.438934882
freecell_graphplan/p2-05-5-1.pl,12,13,523.149594971
freecell_graphplan/p2-05-5-2.pl,11,12,136.626033651
freecell_graphplan/p2-05-6-2.pl,12,13,447.380559113
freecell_graphplan/p3-2-4-1.pl,6,7,0.105330948
freecell_graphplan/p3-2-4-2.pl,7,8,0.088408552
freecell_graphplan/p3-2-4-3.pl,6,7,0.074122816
freecell_graphplan/p3-2-4-4.pl,7,8,0.204420457
freecell_graphplan/p3-2-5-1.pl,6,7,0.06676808
freecell_graphplan/p3-2-5-2.pl,6,7,0.102162131
freecell_graphplan/p3-2-5-3.pl,6,7,0.062197905
freecell_graphplan/p3-2-5-4.pl,7,8,0.195770173
freecell_graphplan/p3-2-6-1.pl,7,8,0.098841586
freecell_graphplan/p3-2-6-2.pl,7,8,1.345284055
freecell_graphplan/p3-2-6-3.pl,6,7,0.080258245
freecell_graphplan/p3-2-6-4.pl,7,8,0.109662348
freecell_graphplan/p3-2-7-1.pl,6,7,0.082444928
freecell_graphplan/p3-2-7-2.pl,6,7,0.082738828
freecell_graphplan/p3-2-7-3.pl,6,7,0.069944259
freecell_graphplan/p3-2-7-4.pl,6,7,0.096565398
freecell_graphplan/p3-2-8-1.pl,6,7,0.074337106
freecell_graphplan/p3-2-8-2.pl,6,7,0.092752378
freecell_graphplan/p3-2-8-3.pl,6,7,0.067342223
freecell_graphplan/p3-2-8-4.pl,6,7,0.082751236
freecell_graphplan/p3-3-4-1.pl,12,13,11.415148279
freecell_graphplan/p3-3-4-2.pl,10,11,0.656939164
freecell_graphplan/p3-3-4-3.pl,12,13,15.291277347
freecell_graphplan/p3-3-4-4.pl,11,12,0.568004791
freecell_graphplan/p3-3-5-1.pl,13,14,132.926295802
freecell_graphplan/p3-3-5-2.pl,9,10,1.113294912
freecell_graphplan/p3-3-5-3.pl,12,13,24.134666472
freecell_graphplan/p3-3-5-4.pl,10,11,103.674411539
freecell_graphplan/p3-3-6-1.pl,10,11,10.637625655
freecell_graphplan/p3-3-6-2.pl,9,10,0.814014945
freecell_graphplan/p3-3-6-3.pl,10,11,10.022325585
freecell_graphplan/p3-3-6-4.pl,9,10,32.724660107
freecell_graphplan/p3-3-7-1.pl,12,13,17.919774882
freecell_graphplan/p3-3-7-2.pl,10,11,8.259034823
freecell_graphplan/p3-3-7-3.pl,9,10,2.847321833
freecell_graphplan/p3-3-7-4.pl,10,11,22.343117899
freecell_graphplan/p3-3-8-1.pl,11,12,90.109082864
freecell_graphplan/p3-3-8-2.pl,9,10,1.79882106
freecell_graphplan/p3-3-8-3.pl,11,12,18.626381765
freecell_graphplan/p3-3-8-4.pl,9,10,0.51578894
freecell_graphplan/p3-4-4-2.pl,17,18,546.683069978
freecell_graphplan/p3-4-4-3.pl,12,13,56.580319233
freecell_graphplan/p3-4-4-4.pl,15,16,61.119365718
freecell_graphplan/p3-4-5-1.pl,14,15,82.892885555
freecell_graphplan/p3-4-5-2.pl,14,15,209.53279224
freecell_graphplan/p3-4-5-3.pl,12,13,381.805927872
freecell_graphplan/p3-4-6-3.pl,12,13,51.087267584
freecell_graphplan/p3-4-6-4.pl,13,14,164.32561672
freecell_graphplan/p3-4-8-3.pl,12,13,15.347920069
freecell_graphplan/p3-5-4-4.pl,16,17,831.318077984
